,time,country,category,peak
2278,2020-06-09T01:12:00Z,KR,cases,1
2279,2020-06-08T01:12:11Z,KR,cases,1
2280,2020-06-08T01:12:00Z,KR,cases,1
2281,2020-06-07T01:13:13Z,KR,cases,1
2282,2020-06-07T01:13:00Z,KR,cases,1
2283,2020-06-05T01:13:23Z,KR,cases,1
2284,2020-06-05T01:13:00Z,KR,cases,1
2285,2020-06-04T01:12:01Z,KR,cases,1
2286,2020-06-04T01:12:00Z,KR,cases,1
2287,2020-06-03T01:02:25Z,KR,other,1
2288,2020-06-02T01:13:17Z,KR,cases,1
2289,2020-06-01T01:12:10Z,KR,cases,1
2290,2020-05-31T01:13:13Z,KR,cases,1
2291,2020-04-30T01:36:00Z,KR,cases,0
2292,2020-04-29T01:12:00Z,KR,cases,1
2293,2020-04-28T01:11:00Z,KR,cases,1
2294,2020-04-27T01:12:00Z,KR,cases,1
2295,2020-04-26T01:12:00Z,KR,cases,1
2296,2020-04-24T01:12:00Z,KR,cases,1
2297,2020-04-23T01:11:00Z,KR,cases,1
2298,2020-04-22T01:12:00Z,KR,cases,1
2299,2020-04-21T01:12:00Z,KR,cases,1
2300,2020-04-20T01:12:00Z,KR,cases,1
2301,2020-04-19T06:07:00Z,KR,other,0
2302,2020-04-19T01:13:00Z,KR,cases,1
2303,2020-04-17T01:15:00Z,KR,cases,1
2304,2020-04-16T01:11:00Z,KR,cases,1
2305,2020-04-15T01:11:00Z,KR,cases,1
2306,2020-04-14T01:11:00Z,KR,cases,1
2307,2020-04-13T01:11:00Z,KR,cases,1
2308,2020-04-12T01:14:00Z,KR,cases,1
2309,2020-04-10T01:12:00Z,KR,cases,1
2310,2020-04-09T01:11:00Z,KR,cases,1
2311,2020-04-08T02:35:00Z,KR,president speech,0
2312,2020-04-08T01:11:00Z,KR,cases,1
2313,2020-04-07T01:11:00Z,KR,cases,1
2314,2020-04-06T01:12:00Z,KR,cases,1
2315,2020-04-05T01:12:00Z,KR,cases,1
2316,2020-04-03T01:13:00Z,KR,cases,1
2317,2020-04-02T01:12:00Z,KR,cases,1
2318,2020-04-01T01:15:00Z,KR,cases,1
2319,2020-03-31T05:18:00Z,KR,other,0
2320,2020-03-31T01:19:00Z,KR,cases,1
2321,2020-03-30T23:42:00Z,KR,other,0
2322,2020-03-30T04:33:00Z,KR,other,0
2323,2020-03-30T04:31:00Z,KR,other,0
2324,2020-03-30T02:32:00Z,KR,president speech,0
2325,2020-03-30T02:06:00Z,KR,other,0
2326,2020-03-30T01:14:00Z,KR,cases,1
2327,2020-03-29T01:22:00Z,KR,cases,1
2328,2020-03-27T01:19:00Z,KR,cases,1
2329,2020-03-26T05:24:00Z,KR,other,0
2330,2020-03-26T01:12:00Z,KR,cases,1
2331,2020-03-25T11:25:00Z,KR,other,0
2332,2020-03-25T07:52:00Z,KR,president speech,0
2333,2020-03-25T07:52:00Z,KR,other,0
2334,2020-03-25T02:09:00Z,KR,other,0
2335,2020-03-25T01:11:00Z,KR,cases,1
2336,2020-03-24T05:47:00Z,KR,other,0
2337,2020-03-24T01:23:00Z,KR,cases,1
2338,2020-03-23T01:12:00Z,KR,cases,1
2339,2020-03-22T01:09:00Z,KR,cases,1
2340,2020-03-20T01:08:00Z,KR,cases,1
2341,2020-03-19T05:07:00Z,KR,other,0
2342,2020-03-19T01:13:00Z,KR,cases,1
2343,2020-03-19T01:13:00Z,KR,cases,1
2344,2020-03-18T08:26:00Z,KR,other,0
2345,2020-03-18T01:14:00Z,KR,cases,1
2346,2020-03-18T00:15:00Z,KR,other,0
2347,2020-03-17T01:08:00Z,KR,cases,1
2348,2020-03-17T00:36:00Z,KR,other,1
2349,2020-03-16T08:01:00Z,KR,other,0
2350,2020-03-16T07:49:00Z,KR,other,0
2351,2020-03-16T01:19:00Z,KR,other,1
2352,2020-03-16T01:17:00Z,KR,cases,1
2353,2020-03-15T01:10:00Z,KR,cases,1
2354,2020-03-13T01:15:00Z,KR,cases,1
2355,2020-03-12T01:18:00Z,KR,cases,1
2356,2020-03-11T05:20:00Z,KR,cases,0
2357,2020-03-11T02:42:00Z,KR,other,0
2358,2020-03-11T01:19:00Z,KR,cases,1
2359,2020-03-10T02:14:00Z,KR,other,0
2360,2020-03-10T01:18:00Z,KR,other,1
2361,2020-03-10T01:17:00Z,KR,other,1
2362,2020-03-10T01:17:00Z,KR,cases,1
2363,2020-03-09T08:35:00Z,KR,cases,0
2364,2020-03-09T02:16:00Z,KR,cases,0
2365,2020-03-09T01:20:00Z,KR,other,1
2366,2020-03-09T01:20:00Z,KR,other,1
2367,2020-03-09T01:18:00Z,KR,cases,1
2368,2020-03-08T08:04:00Z,KR,cases,0
2369,2020-03-08T01:15:00Z,KR,cases,1
2370,2020-03-06T08:10:00Z,KR,cases,0
2371,2020-03-06T01:19:00Z,KR,other,1
2372,2020-03-06T01:18:00Z,KR,other,1
2373,2020-03-06T01:18:00Z,KR,cases,1
2374,2020-03-05T08:13:00Z,KR,cases,0
2375,2020-03-05T07:20:00Z,KR,president speech,0
2376,2020-03-05T02:18:00Z,KR,other,0
2377,2020-03-05T02:06:00Z,KR,other,0
2378,2020-03-05T01:18:00Z,KR,other,1
2379,2020-03-05T01:17:00Z,KR,cases,1
2380,2020-03-04T08:09:00Z,KR,cases,0
2381,2020-03-04T01:59:00Z,KR,other,0
2382,2020-03-04T01:14:00Z,KR,other,1
2383,2020-03-04T01:12:00Z,KR,cases,1
2384,2020-03-04T01:00:00Z,KR,other,1
2385,2020-03-03T08:16:00Z,KR,cases,0
2386,2020-03-03T05:26:00Z,KR,other,0
2387,2020-03-03T05:23:00Z,KR,other,0
2388,2020-03-03T01:13:00Z,KR,cases,1
2389,2020-03-02T08:22:00Z,KR,cases,0
2390,2020-03-02T05:49:00Z,KR,other,0
2391,2020-03-02T05:26:00Z,KR,other,0
2392,2020-03-02T05:24:00Z,KR,other,0
2393,2020-03-02T01:54:00Z,KR,other,0
2394,2020-03-02T01:52:00Z,KR,cases,0
2395,2020-03-01T08:03:00Z,KR,cases,0
2396,2020-03-01T05:19:00Z,KR,other,0
2397,2020-03-01T01:32:00Z,KR,president speech,0
2398,2020-03-01T01:04:00Z,KR,cases,1
2399,2020-02-29T08:33:00Z,KR,cases,0
2400,2020-02-28T08:01:00Z,KR,cases,0
2401,2020-02-28T05:49:00Z,KR,other,0
2402,2020-02-28T01:29:00Z,KR,other,1
2403,2020-02-28T01:01:00Z,KR,cases,1
2404,2020-02-27T08:34:00Z,KR,cases,0
2405,2020-02-27T02:31:00Z,KR,other,0
2406,2020-02-27T01:16:00Z,KR,other,1
2407,2020-02-27T01:03:00Z,KR,cases,1
2408,2020-02-27T01:01:00Z,KR,other,1
2409,2020-02-27T00:05:00Z,KR,other,0
2410,2020-02-26T08:06:00Z,KR,cases,0
2411,2020-02-26T02:17:00Z,KR,other,0
2412,2020-02-26T01:56:00Z,KR,other,0
2413,2020-02-26T00:59:00Z,KR,cases,1
2414,2020-02-25T08:06:00Z,KR,cases,0
2415,2020-02-25T08:04:00Z,KR,other,0
2416,2020-02-25T06:00:00Z,KR,president speech,0
2417,2020-02-25T01:02:00Z,KR,cases,1
2418,2020-02-24T10:06:00Z,KR,other,0
2419,2020-02-24T08:06:00Z,KR,cases,0
2420,2020-02-24T06:18:00Z,KR,president speech,0
2421,2020-02-24T05:18:00Z,KR,other,0
2422,2020-02-24T05:11:00Z,KR,other,0
2423,2020-02-24T01:21:00Z,KR,other,1
2424,2020-02-24T01:21:00Z,KR,cases,1
2425,2020-02-23T12:14:00Z,KR,other,0
2426,2020-02-23T08:10:00Z,KR,cases,0
2427,2020-02-23T08:09:00Z,KR,other,0
2428,2020-02-23T07:15:00Z,KR,president speech,0
2429,2020-02-23T01:21:00Z,KR,other,1
2430,2020-02-23T01:17:00Z,KR,cases,1
2431,2020-02-22T05:29:00Z,KR,other,0
2432,2020-02-21T11:23:00Z,KR,other,0
2433,2020-02-21T10:11:00Z,KR,cases,0
2434,2020-02-21T08:01:00Z,KR,cases,0
2435,2020-02-21T05:21:00Z,KR,other,0
2436,2020-02-21T01:04:00Z,KR,cases,1
2437,2020-02-20T11:11:00Z,KR,president speech,0
2438,2020-02-20T09:03:00Z,KR,other,0
2439,2020-02-20T08:42:00Z,KR,other,0
2440,2020-02-20T08:24:00Z,KR,other,0
2441,2020-02-20T08:14:00Z,KR,cases,0
2442,2020-02-20T02:36:00Z,KR,other,0
2443,2020-02-20T02:09:00Z,KR,other,0
2444,2020-02-20T01:04:00Z,KR,cases,1
2445,2020-02-19T08:01:00Z,KR,cases,0
2446,2020-02-19T02:08:00Z,KR,other,0
2447,2020-02-19T00:57:00Z,KR,cases,1
2448,2020-02-18T02:06:00Z,KR,other,0
2449,2020-02-18T01:55:00Z,KR,president speech,0
2450,2020-02-18T01:01:00Z,KR,cases,1
2451,2020-02-17T05:05:00Z,KR,other,0
2452,2020-02-17T00:51:00Z,KR,cases,1
2453,2020-02-16T04:58:00Z,KR,other,0
2454,2020-02-16T01:01:00Z,KR,cases,1
2455,2020-02-16T01:00:00Z,KR,other,1
2456,2020-02-14T01:04:00Z,KR,cases,1
2457,2020-02-13T02:06:00Z,KR,other,0
2458,2020-02-13T00:42:00Z,KR,other,1
2459,2020-02-12T05:00:00Z,KR,other,0
2460,2020-02-11T01:00:00Z,KR,cases,1
2461,2020-02-10T04:57:00Z,KR,other,0
2462,2020-02-10T02:20:00Z,KR,other,0
2463,2020-02-10T01:04:00Z,KR,cases,1
2464,2020-02-09T08:04:00Z,KR,cases,0
2465,2020-02-09T01:06:00Z,KR,cases,1
2466,2020-02-07T07:23:00Z,KR,other,0
2467,2020-02-07T01:05:00Z,KR,cases,1
2468,2020-02-06T04:57:00Z,KR,other,0
2469,2020-02-05T04:36:00Z,KR,other,0
2470,2020-02-05T00:22:00Z,KR,cases,0
2471,2020-02-04T05:02:00Z,KR,other,0
2472,2020-02-04T02:03:00Z,KR,cases,0
2473,2020-02-02T00:57:00Z,KR,cases,1
2474,2020-01-31T05:59:00Z,KR,cases,0
2475,2020-01-31T01:39:00Z,KR,other,0
2476,2020-01-30T08:33:00Z,KR,cases,0
2477,2020-01-30T07:55:00Z,KR,other,0
2478,2020-01-30T03:33:00Z,KR,other,0
2479,2020-01-30T01:39:00Z,KR,other,0
2480,2020-01-30T01:39:00Z,KR,president speech,0
2481,2020-01-27T06:55:00Z,KR,president speech,0
2482,2020-01-27T06:14:00Z,KR,other,0
2483,2020-01-27T02:35:00Z,KR,cases,0
2484,2020-01-20T04:19:00Z,KR,cases,0
2485,2022-02-28T08:47:53Z,JA,cases,1
2486,2022-02-24T08:57:54Z,JA,cases,1
2487,2022-02-21T09:58:01Z,JA,cases,1
2488,2022-02-17T09:23:26Z,JA,cases,1
2489,2022-02-17T08:09:58Z,JA,cases,1
2490,2022-02-15T09:03:45Z,JA,president speech,1
2491,2022-02-15T08:46:55Z,JA,cases,1
2492,2022-02-10T09:30:50Z,JA,cases,1
2493,2022-02-03T10:29:42Z,JA,president speech,1
2494,2022-02-02T08:03:05Z,JA,cases,1
2495,2022-02-01T08:25:01Z,JA,cases,1
2496,2022-01-31T08:10:45Z,JA,cases,1
2497,2022-01-27T08:14:58Z,JA,cases,1
2498,2022-01-25T08:02:48Z,JA,cases,1
2499,2022-01-24T08:30:08Z,JA,cases,1
2500,2022-01-23T08:59:59Z,JA,cases,1
2501,2022-01-20T08:20:12Z,JA,cases,1
2502,2022-01-16T10:36:19Z,JA,cases,0
2503,2022-01-14T13:30:42Z,JA,cases,0
2504,2022-01-13T05:14:55Z,JA,cases,0
2505,2022-01-12T08:35:15Z,JA,cases,1
2506,2022-01-12T07:01:24Z,JA,cases,0
2507,2022-01-11T09:30:38Z,JA,cases,1
2508,2022-01-10T08:41:45Z,JA,cases,1
2509,2022-01-09T08:25:35Z,JA,cases,1
2510,2022-01-07T02:47:32Z,JA,cases,0
2511,2022-01-03T05:42:41Z,JA,cases,0
2512,2021-12-28T08:52:12Z,JA,cases,1
2513,2021-12-27T08:26:54Z,JA,cases,1
2514,2021-12-23T09:06:40Z,JA,cases,1
2515,2021-12-22T09:13:34Z,JA,cases,1
2516,2021-12-21T12:51:55Z,JA,president speech,0
2517,2021-12-21T09:05:01Z,JA,cases,1
2518,2021-12-19T09:10:18Z,JA,cases,1
2519,2021-12-16T09:38:36Z,JA,cases,1
2520,2021-12-15T09:52:03Z,JA,cases,1
2521,2021-12-15T09:31:37Z,JA,cases,1
2522,2021-12-14T01:29:25Z,JA,cases,0
2523,2021-12-13T09:44:44Z,JA,cases,1
2524,2021-12-13T08:30:06Z,JA,cases,1
2525,2021-12-11T08:37:23Z,JA,cases,1
2526,2021-12-10T08:26:54Z,JA,cases,1
2527,2021-12-09T08:41:17Z,JA,cases,1
2528,2021-12-08T05:59:48Z,JA,president speech,0
2529,2021-12-07T09:03:23Z,JA,cases,1
2530,2021-12-03T03:55:17Z,JA,president speech,0
2531,2021-12-02T08:19:50Z,JA,cases,1
2532,2021-11-30T09:07:55Z,JA,cases,1
2533,2021-11-29T11:08:01Z,JA,president speech,0
2534,2021-11-29T11:07:29Z,JA,president speech,0
2535,2021-11-25T08:47:39Z,JA,cases,1
2536,2021-11-19T09:39:25Z,JA,cases,1
2537,2021-11-18T09:10:31Z,JA,cases,1
2538,2021-11-17T08:59:27Z,JA,cases,1
2539,2021-11-16T09:23:54Z,JA,cases,1
2540,2021-11-15T08:07:05Z,JA,cases,1
2541,2021-11-11T09:20:05Z,JA,cases,1
2542,2021-11-09T08:35:29Z,JA,cases,1
2543,2021-11-08T09:36:14Z,JA,cases,1
2544,2021-11-04T09:48:12Z,JA,cases,1
2545,2021-10-28T10:00:11Z,JA,cases,1
2546,2021-10-26T08:52:44Z,JA,cases,1
2547,2021-10-21T09:20:17Z,JA,cases,1
2548,2021-10-20T08:43:22Z,JA,cases,1
2549,2021-10-19T08:30:46Z,JA,cases,1
2550,2021-10-18T11:48:40Z,JA,president speech,0
2551,2021-10-14T08:50:28Z,JA,cases,1
2552,2021-10-12T09:25:01Z,JA,cases,1
2553,2021-10-11T08:44:08Z,JA,cases,1
2554,2021-10-09T08:59:58Z,JA,cases,1
2555,2021-10-08T09:18:32Z,JA,cases,1
2556,2021-10-06T09:01:45Z,JA,cases,1
2557,2021-10-05T09:01:08Z,JA,cases,1
2558,2021-09-29T09:09:58Z,JA,cases,1
2559,2021-09-29T08:16:08Z,JA,president speech,1
2560,2021-09-29T08:06:24Z,JA,president speech,1
2561,2021-09-28T09:53:12Z,JA,president speech,1
2562,2021-09-28T09:38:14Z,JA,cases,1
2563,2021-09-26T10:16:17Z,JA,cases,1
2564,2021-09-25T08:09:22Z,JA,cases,1
2565,2021-09-24T13:29:25Z,JA,cases,0
2566,2021-09-16T08:24:45Z,JA,cases,1
2567,2021-09-15T09:49:11Z,JA,cases,1
2568,2021-09-14T08:37:11Z,JA,cases,1
2569,2021-09-13T08:56:17Z,JA,president speech,1
2570,2021-09-12T09:37:25Z,JA,cases,1
2571,2021-09-09T09:53:38Z,JA,president speech,1
2572,2021-09-08T09:13:08Z,JA,cases,1
2573,2021-09-07T08:54:34Z,JA,cases,1
2574,2021-09-06T08:44:03Z,JA,cases,1
2575,2021-09-04T10:19:47Z,JA,cases,1
2576,2021-09-02T09:16:50Z,JA,cases,1
2577,2021-06-08T00:36:00Z,JA,other,0
2578,2021-06-03T23:42:00Z,JA,other,1
2579,2021-05-20T23:42:00Z,JA,other,1
2580,2021-05-14T00:36:00Z,JA,other,0
2581,2021-05-11T00:38:00Z,JA,other,0
2582,2021-04-30T00:53:00Z,JA,other,0
2583,2021-04-26T23:38:00Z,JA,other,1
2584,2021-04-20T00:35:00Z,JA,other,0
2585,2021-04-15T23:26:00Z,JA,other,0
2586,2021-04-13T00:35:00Z,JA,other,0
2587,2021-03-25T23:40:00Z,JA,other,1
2588,2021-03-23T00:04:00Z,JA,other,0
2589,2021-03-16T00:35:00Z,JA,other,0
2590,2021-03-08T23:40:00Z,JA,other,1
2591,2021-03-02T00:00:00Z,JA,other,1
2592,2021-03-01T00:00:00Z,JA,other,1
2593,2021-02-28T00:00:00Z,JA,other,1
2594,2021-02-27T00:00:00Z,JA,other,1
2595,2021-02-26T00:00:00Z,JA,other,1
2596,2021-02-25T00:00:00Z,JA,other,1
2597,2021-02-24T00:00:00Z,JA,other,1
2598,2021-02-23T00:00:00Z,JA,other,1
2599,2021-02-22T00:00:00Z,JA,other,1
2600,2021-02-21T00:00:00Z,JA,other,1
2601,2021-02-20T00:00:00Z,JA,other,1
2602,2021-02-19T00:00:00Z,JA,other,1
2603,2021-02-18T00:00:00Z,JA,other,1
2604,2021-02-17T00:00:00Z,JA,other,1
2605,2021-02-16T00:00:00Z,JA,other,1
2606,2021-02-15T00:00:00Z,JA,other,1
2607,2021-02-14T00:00:00Z,JA,other,1
2608,2021-02-13T00:00:00Z,JA,other,1
2609,2021-02-12T00:00:00Z,JA,other,1
2610,2021-02-11T00:00:00Z,JA,other,1
2611,2021-02-10T00:00:00Z,JA,other,1
2612,2021-02-09T00:00:00Z,JA,other,1
2613,2021-02-08T00:00:00Z,JA,other,1
2614,2021-02-07T00:00:00Z,JA,other,1
2615,2021-02-06T00:00:00Z,JA,other,1
2616,2021-02-05T00:00:00Z,JA,other,1
2617,2021-02-04T00:00:00Z,JA,other,1
2618,2021-02-03T00:00:00Z,JA,other,1
2619,2021-02-02T00:00:00Z,JA,other,1
2620,2021-02-01T00:00:00Z,JA,other,1
2621,2021-01-31T00:00:00Z,JA,other,1
2622,2021-01-30T00:00:00Z,JA,other,1
2623,2021-01-29T01:52:00Z,JA,other,0
2624,2021-01-22T00:35:00Z,JA,other,0
2625,2021-01-19T01:54:00Z,JA,other,0
2626,2021-01-15T02:02:00Z,JA,other,0
2627,2021-01-08T02:13:00Z,JA,other,0
2628,2020-12-25T12:06:00Z,JA,other,0
2629,2020-12-25T10:00:00Z,JA,other,1
2630,2020-12-25T01:00:00Z,JA,other,0
2631,2020-12-22T00:00:00Z,JA,other,1
2632,2020-12-21T02:40:00Z,JA,other,0
2633,2020-12-11T17:53:00Z,JA,other,0
2634,2020-12-08T02:04:00Z,JA,other,0
2635,2020-12-04T04:04:00Z,JA,other,0
2636,2020-11-20T06:40:00Z,JA,other,0
2637,2020-11-20T06:40:00Z,JA,other,0
2638,2020-11-17T05:39:00Z,JA,other,0
2639,2020-10-27T13:30:00Z,JA,other,0
2640,2020-10-23T04:02:00Z,JA,other,0
2641,2020-10-16T02:07:00Z,JA,other,0
2642,2020-10-09T02:09:00Z,JA,other,0
2643,2020-10-02T02:00:00Z,JA,other,0
2644,2020-09-15T02:26:00Z,JA,other,0
2645,2020-09-11T02:00:00Z,JA,other,0
2646,2020-09-08T01:30:00Z,JA,other,0
2647,2020-09-04T02:02:00Z,JA,other,0
2648,2020-09-01T02:06:00Z,JA,other,0
2649,2020-08-28T09:45:00Z,JA,other,1
2650,2020-08-28T02:16:00Z,JA,other,0
2651,2020-08-25T02:16:00Z,JA,other,0
2652,2020-08-11T02:17:00Z,JA,other,0
2653,2020-08-07T01:35:00Z,JA,other,0
2654,2020-07-07T02:00:00Z,JA,other,0
2655,2020-06-30T02:16:00Z,JA,other,0
2656,2020-06-26T02:28:00Z,JA,other,0
2657,2020-06-23T01:45:00Z,JA,other,0
2658,2020-06-19T02:13:00Z,JA,other,0
2659,2020-06-18T10:04:00Z,JA,other,1
2660,2020-06-17T10:04:00Z,JA,other,1
2661,2020-06-16T10:04:00Z,JA,other,1
2662,2020-06-15T10:04:00Z,JA,other,1
2663,2020-06-14T10:04:00Z,JA,other,1
2664,2020-06-13T10:04:00Z,JA,other,1
2665,2020-06-12T10:04:00Z,JA,other,1
2666,2020-06-11T10:04:00Z,JA,other,1
2667,2020-06-10T10:04:00Z,JA,other,1
2668,2020-06-09T10:04:00Z,JA,other,1
2669,2020-06-08T10:04:00Z,JA,other,1
2670,2020-06-07T10:04:00Z,JA,other,1
2671,2020-06-06T10:04:00Z,JA,other,1
2672,2020-06-05T10:04:00Z,JA,other,1
2673,2020-06-04T10:04:00Z,JA,other,1
2674,2020-06-02T00:00:29Z,JA,live,1
2675,2020-05-29T00:40:29Z,JA,live,0
2676,2020-05-26T01:23:29Z,JA,live,0
2677,2020-05-21T23:20:30Z,JA,live,0
2678,2020-05-19T00:24:29Z,JA,live,0
2679,2020-05-14T23:30:29Z,JA,live,0
2680,2020-05-12T00:10:30Z,JA,live,0
2681,2020-05-07T23:25:30Z,JA,live,0
2682,2020-05-01T00:35:29Z,JA,live,0
2683,2020-04-07T04:46:00Z,JA,other,0
2684,2020-03-31T08:00:00Z,JA,president speech,0
2685,2020-03-24T07:01:00Z,JA,other,0
2686,2020-03-22T18:49:00Z,JA,other,0
2687,2020-03-16T23:35:00Z,JA,live,1
2688,2020-03-14T10:41:00Z,JA,president speech,0
2689,2020-03-13T01:06:00Z,JA,live,0
2690,2020-03-11T05:11:00Z,JA,other,0
2691,2020-03-10T12:02:00Z,JA,other,0
2692,2020-03-10T01:14:00Z,JA,live,0
2693,2020-03-05T23:49:00Z,JA,live,1
2694,2020-02-29T22:40:00Z,JA,live,0
2695,2020-02-27T23:47:00Z,JA,live,1
2696,2020-02-25T06:30:00Z,JA,live,0
2697,2020-02-23T09:30:00Z,JA,live,1
2698,2020-02-07T04:41:00Z,JA,president speech,0
2699,2022-02-28T07:47:57Z,IN,cases,0
2700,2022-02-27T11:42:40Z,IN,cases,0
2701,2022-02-26T07:52:09Z,IN,cases,0
2702,2022-02-25T07:56:43Z,IN,cases,0
2703,2022-02-24T08:30:07Z,IN,cases,0
2704,2022-02-23T08:24:59Z,IN,cases,0
2705,2022-02-22T08:59:30Z,IN,cases,0
2706,2022-02-21T09:58:23Z,IN,cases,0
2707,2022-02-20T08:09:02Z,IN,cases,0
2708,2022-02-19T10:20:11Z,IN,cases,0
2709,2022-02-18T10:58:44Z,IN,cases,0
2710,2022-02-17T09:19:15Z,IN,cases,0
2711,2022-02-16T10:20:17Z,IN,cases,0
2712,2022-02-15T07:51:16Z,IN,cases,0
2713,2022-02-14T09:55:24Z,IN,cases,0
2714,2022-02-13T08:57:35Z,IN,cases,0
2715,2022-02-12T10:20:48Z,IN,cases,0
2716,2022-02-11T11:16:40Z,IN,cases,0
2717,2022-02-10T08:55:57Z,IN,cases,0
2718,2022-02-08T09:48:44Z,IN,cases,0
2719,2022-02-07T10:17:45Z,IN,cases,0
2720,2022-02-06T08:51:14Z,IN,cases,0
2721,2022-02-05T12:06:08Z,IN,cases,0
2722,2022-02-04T11:46:51Z,IN,cases,0
2723,2022-02-03T11:01:33Z,IN,cases,0
2724,2022-01-31T11:57:32Z,IN,cases,0
2725,2022-01-30T10:49:51Z,IN,cases,0
2726,2022-01-29T09:35:52Z,IN,cases,0
2727,2022-01-27T09:58:05Z,IN,cases,0
2728,2022-01-26T08:50:44Z,IN,cases,0
2729,2022-01-25T09:32:54Z,IN,cases,0
2730,2022-01-24T10:30:52Z,IN,cases,0
2731,2022-01-23T09:02:53Z,IN,cases,0
2732,2022-01-22T10:39:10Z,IN,cases,0
2733,2022-01-21T09:50:54Z,IN,cases,0
2734,2022-01-20T09:32:14Z,IN,cases,0
2735,2022-01-19T10:11:11Z,IN,cases,0
2736,2022-01-18T09:06:57Z,IN,cases,0
2737,2022-01-17T10:41:35Z,IN,cases,0
2738,2022-01-16T09:56:39Z,IN,cases,0
2739,2022-01-15T10:41:50Z,IN,cases,0
2740,2022-01-14T08:44:41Z,IN,cases,0
2741,2022-01-13T08:20:19Z,IN,cases,0
2742,2022-01-12T08:46:14Z,IN,cases,0
2743,2022-01-11T08:28:46Z,IN,cases,0
2744,2022-01-10T09:40:46Z,IN,cases,0
2745,2022-01-09T09:05:40Z,IN,cases,0
2746,2022-01-08T11:00:57Z,IN,cases,0
2747,2022-01-07T09:26:37Z,IN,cases,0
2748,2022-01-06T09:42:37Z,IN,cases,0
2749,2022-01-05T07:19:13Z,IN,cases,0
2750,2022-01-04T09:59:50Z,IN,cases,0
2751,2022-01-02T06:53:08Z,IN,cases,1
2752,2022-01-01T07:29:12Z,IN,cases,0
2753,2021-12-31T09:07:54Z,IN,cases,0
2754,2021-12-30T08:36:37Z,IN,cases,0
2755,2021-12-29T09:50:02Z,IN,cases,0
2756,2021-12-27T06:35:00Z,IN,cases,1
2757,2021-12-26T09:25:30Z,IN,cases,0
2758,2021-12-25T09:13:05Z,IN,cases,0
2759,2021-12-24T07:08:07Z,IN,cases,0
2760,2021-12-23T06:44:17Z,IN,cases,1
2761,2021-12-22T07:08:24Z,IN,cases,0
2762,2021-12-21T06:14:10Z,IN,cases,1
2763,2021-12-20T08:03:08Z,IN,cases,0
2764,2021-12-19T05:41:20Z,IN,cases,1
2765,2021-12-18T09:05:14Z,IN,cases,0
2766,2021-12-17T06:56:40Z,IN,cases,1
2767,2021-12-16T07:44:44Z,IN,cases,0
2768,2021-12-15T06:47:29Z,IN,cases,1
2769,2021-12-14T07:17:19Z,IN,cases,0
2770,2021-12-13T06:31:30Z,IN,cases,1
2771,2021-12-12T10:37:11Z,IN,cases,0
2772,2021-12-10T06:15:43Z,IN,cases,1
2773,2021-12-09T06:23:35Z,IN,cases,1
2774,2021-12-08T06:59:30Z,IN,cases,1
2775,2021-12-07T07:59:36Z,IN,cases,0
2776,2021-12-06T07:32:29Z,IN,cases,0
2777,2021-12-05T06:42:15Z,IN,cases,1
2778,2021-12-04T06:48:53Z,IN,cases,1
2779,2021-12-03T06:39:29Z,IN,cases,1
2780,2021-12-02T09:12:53Z,IN,cases,0
2781,2021-12-01T07:23:56Z,IN,cases,0
2782,2021-11-30T07:50:44Z,IN,cases,0
2783,2021-11-29T06:35:17Z,IN,cases,1
2784,2021-11-28T06:34:27Z,IN,cases,1
2785,2021-11-27T08:32:59Z,IN,cases,0
2786,2021-11-26T06:52:07Z,IN,cases,1
2787,2021-11-25T12:56:49Z,IN,cases,0
2788,2021-11-24T05:20:04Z,IN,cases,1
2789,2021-11-23T11:31:25Z,IN,cases,0
2790,2021-11-22T06:20:37Z,IN,cases,1
2791,2021-11-19T10:42:19Z,IN,cases,0
2792,2021-11-18T08:22:46Z,IN,cases,0
2793,2021-11-16T07:28:12Z,IN,cases,0
2794,2021-11-15T10:12:00Z,IN,cases,0
2795,2021-11-13T09:14:39Z,IN,cases,0
2796,2021-11-10T05:35:29Z,IN,cases,1
2797,2021-11-09T08:59:13Z,IN,cases,0
2798,2021-11-08T09:38:49Z,IN,cases,0
2799,2021-11-07T08:12:13Z,IN,cases,0
2800,2021-11-06T04:46:46Z,IN,cases,1
2801,2021-11-05T09:24:57Z,IN,cases,0
2802,2021-11-03T07:29:38Z,IN,cases,0
2803,2021-11-02T06:57:15Z,IN,cases,1
2804,2021-11-01T10:21:06Z,IN,cases,0
2805,2021-10-31T05:54:49Z,IN,cases,1
2806,2021-10-30T06:02:16Z,IN,cases,1
2807,2021-10-29T06:40:07Z,IN,cases,1
2808,2021-10-28T05:50:51Z,IN,cases,1
2809,2021-10-27T05:31:21Z,IN,cases,1
2810,2021-10-26T04:33:13Z,IN,cases,1
2811,2021-10-25T05:00:04Z,IN,cases,1
2812,2021-10-24T05:21:25Z,IN,cases,1
2813,2021-10-23T08:35:55Z,IN,cases,0
2814,2021-10-22T06:09:51Z,IN,cases,1
2815,2021-10-21T06:55:37Z,IN,cases,1
2816,2021-10-20T05:26:06Z,IN,cases,1
2817,2021-10-19T05:37:22Z,IN,cases,1
2818,2021-10-18T07:46:05Z,IN,cases,0
2819,2021-10-17T05:25:39Z,IN,cases,1
2820,2021-10-16T05:49:22Z,IN,cases,1
2821,2021-10-15T05:06:13Z,IN,cases,1
